GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
0500000US12033,12033,"Escambia County, Florida",1495,689,668,566,308,303,201,190,52,69,266,259
0500000US12057,12057,"Hillsborough County, Florida",16014,1856,6837,1206,2855,717,3815,1224,634,384,1873,690
0500000US12071,12071,"Lee County, Florida",2325,695,1022,467,192,171,573,294,217,226,321,258
0500000US12073,12073,"Leon County, Florida",4215,673,2218,724,233,209,499,389,395,345,870,389
0500000US12083,12083,"Marion County, Florida",1596,583,439,276,117,105,357,376,99,167,584,448
0500000US12086,12086,"Miami-Dade County, Florida",15515,1576,5856,1226,3077,1083,4200,1171,437,362,1945,633
0500000US12095,12095,"Orange County, Florida",19710,2797,9246,2092,2067,723,3959,1788,1429,881,3009,1155
0500000US12097,12097,"Osceola County, Florida",1456,598,436,321,168,168,566,304,0,211,286,261
0500000US12099,12099,"Palm Beach County, Florida",13141,1635,5721,1148,2073,806,3414,1266,718,341,1215,590
0500000US12101,12101,"Pasco County, Florida",4806,958,2256,817,961,465,661,318,76,92,852,399
0500000US12103,12103,"Pinellas County, Florida",8666,1180,3965,925,1216,542,1836,698,609,437,1040,579
0500000US12105,12105,"Polk County, Florida",4207,1131,1425,573,1928,768,204,181,364,532,286,286
0500000US12115,12115,"Sarasota County, Florida",1504,557,260,233,118,182,484,390,124,98,518,294
0500000US12117,12117,"Seminole County, Florida",4622,1101,1833,550,300,243,1556,752,301,243,632,437
0500000US12127,12127,"Volusia County, Florida",1511,695,704,580,342,338,263,239,97,166,105,164
0500000US13051,13051,"Chatham County, Georgia",2233,754,1330,584,252,260,338,278,32,61,281,157
0500000US13059,13059,"Clarke County, Georgia",988,438,483,311,172,160,25,48,95,143,213,163
0500000US13063,13063,"Clayton County, Georgia",1742,584,625,403,246,219,672,339,0,208,199,223
0500000US13067,13067,"Cobb County, Georgia",14619,1710,7955,1395,1202,523,3004,884,695,459,1763,731
0500000US13073,13073,"Columbia County, Georgia",2323,773,1107,357,112,124,840,725,0,208,264,265
0500000US13089,13089,"DeKalb County, Georgia",13782,1749,8706,1378,800,456,2427,929,332,287,1517,657
0500000US13117,13117,"Forsyth County, Georgia",6916,944,4156,849,415,224,1293,425,455,264,597,261
0500000US13121,13121,"Fulton County, Georgia",29355,1884,17102,2032,1975,918,4865,1254,1297,535,4116,1196
0500000US13135,13135,"Gwinnett County, Georgia",26507,2453,11930,1887,2631,986,5311,1333,1384,626,5251,1425
0500000US13215,13215,"Muscogee County, Georgia",1155,517,543,346,180,178,226,247,64,83,142,131
0500000US15001,15001,"Hawaii County, Hawaii",9024,1375,2388,793,802,384,2048,715,1776,669,2010,655
0500000US15003,15003,"Honolulu County, Hawaii",107701,4246,35031,2100,11048,1300,27276,2007,16084,1702,18262,1777
0500000US15007,15007,"Kauai County, Hawaii",3744,844,892,361,491,273,643,335,1187,488,531,291
0500000US15009,15009,"Maui County, Hawaii",7380,1323,1898,568,486,276,1845,690,1301,557,1850,659
0500000US16001,16001,"Ada County, Idaho",3258,893,2044,690,195,247,440,280,112,130,467,381
0500000US17019,17019,"Champaign County, Illinois",6921,564,5055,622,531,500,294,218,352,315,689,360
0500000US17031,17031,"Cook County, Illinois",151255,3935,68646,4429,20407,2497,32765,3355,8838,1583,20599,2197
0500000US17043,17043,"DuPage County, Illinois",42969,2580,22407,1811,5724,1006,7971,1271,3109,1007,3758,872
0500000US17089,17089,"Kane County, Illinois",7150,1517,3459,1203,1022,513,1446,602,229,217,994,538
0500000US17097,17097,"Lake County, Illinois",21163,1454,12101,1362,2179,499,4807,893,746,435,1330,419
0500000US17111,17111,"McHenry County, Illinois",3431,907,2058,904,636,360,189,200,80,122,468,371
0500000US17113,17113,"McLean County, Illinois",4319,676,2695,712,381,280,738,291,80,99,425,276
0500000US17143,17143,"Peoria County, Illinois",3326,473,2554,576,13,23,245,167,215,215,299,325
0500000US17163,17163,"St. Clair County, Illinois",1512,628,269,224,255,211,154,208,373,415,461,383
0500000US17197,17197,"Will County, Illinois",14945,1242,6859,1289,2388,719,2484,684,479,286,2735,891
0500000US18003,18003,"Allen County, Indiana",1871,669,1311,560,255,252,54,64,111,183,140,124
0500000US18057,18057,"Hamilton County, Indiana",7289,1061,4075,915,1566,708,866,577,172,283,610,429
0500000US18089,18089,"Lake County, Indiana",2330,710,890,502,556,310,281,213,148,187,455,249
0500000US18097,18097,"Marion County, Indiana",6721,1229,3373,849,983,553,1101,542,468,374,796,474
0500000US18105,18105,"Monroe County, Indiana",3028,815,1331,678,96,123,793,544,159,197,649,431
0500000US18157,18157,"Tippecanoe County, Indiana",3998,599,2691,486,249,269,172,149,89,113,797,357
0500000US19103,19103,"Johnson County, Iowa",3390,644,1905,562,527,348,473,400,107,166,378,181
0500000US19113,19113,"Linn County, Iowa",2412,507,1296,401,331,249,383,312,144,161,258,235
0500000US19153,19153,"Polk County, Iowa",3900,904,1446,642,120,144,995,546,290,271,1049,494
0500000US20091,20091,"Johnson County, Kansas",10827,1142,6348,830,980,414,1505,553,528,429,1466,643
0500000US20173,20173,"Sedgwick County, Kansas",3883,973,2040,663,450,312,622,321,144,153,627,401
0500000US21067,21067,"Fayette County, Kentucky",4482,789,2642,702,375,277,571,345,246,259,648,345
0500000US21093,21093,"Hardin County, Kentucky",892,415,210,132,160,183,272,248,0,181,250,187
0500000US21111,21111,"Jefferson County, Kentucky",6131,1127,3315,812,512,306,1248,655,428,254,628,360
0500000US22017,22017,"Caddo Parish, Louisiana",1424,352,708,279,219,151,266,228,62,79,169,125
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",4601,1243,3026,1156,784,401,469,343,51,87,271,341
0500000US22051,22051,"Jefferson Parish, Louisiana",4501,944,2440,960,824,572,676,390,260,232,301,230
0500000US22071,22071,"Orleans Parish, Louisiana",2641,627,1336,472,262,216,259,174,19,31,765,328
0500000US24003,24003,"Anne Arundel County, Maryland",7020,952,2469,692,1198,485,1624,566,376,227,1353,498
0500000US24005,24005,"Baltimore County, Maryland",16857,1488,7404,1273,3837,1178,1669,552,1144,609,2803,868
0500000US24017,24017,"Charles County, Maryland",1824,457,553,274,349,313,290,179,87,103,545,362
0500000US24021,24021,"Frederick County, Maryland",2583,850,1308,567,247,320,426,374,63,113,539,426
0500000US24027,24027,"Howard County, Maryland",21512,1475,12404,1667,2235,765,3570,945,582,361,2721,735
0500000US24031,24031,"Montgomery County, Maryland",66948,3076,38617,2731,5328,1035,10763,1507,2765,850,9475,1341
0500000US24033,24033,"Prince George's County, Maryland",11893,1414,6275,1036,1537,642,2098,568,883,596,1100,506
0500000US24037,24037,"St. Mary's County, Maryland",862,418,381,251,38,61,285,246,40,62,118,112
0500000US24510,24510,"Baltimore city, Maryland",5926,892,3417,671,1033,486,549,362,126,142,801,359
0500000US25005,25005,"Bristol County, Massachusetts",3018,704,1301,533,136,135,701,373,178,161,702,376
0500000US25009,25009,"Essex County, Massachusetts",8024,1331,4775,1188,248,267,1830,852,94,117,1077,494
0500000US25013,25013,"Hampden County, Massachusetts",2333,734,709,352,485,361,418,340,124,155,597,435
0500000US25017,25017,"Middlesex County, Massachusetts",66659,2894,40797,3180,5825,1304,8967,1546,1840,732,9230,1969
0500000US25021,25021,"Norfolk County, Massachusetts",22501,2118,13604,1928,2069,725,3243,929,837,446,2748,876
0500000US25023,25023,"Plymouth County, Massachusetts",2220,659,1215,364,198,189,586,357,0,195,221,181
0500000US25025,25025,"Suffolk County, Massachusetts",17504,1703,10985,1510,1086,398,2287,733,898,503,2248,746
0500000US25027,25027,"Worcester County, Massachusetts",12817,1438,9736,1416,744,470,1259,465,256,310,822,385
0500000US26021,26021,"Berrien County, Michigan",1194,358,476,357,138,157,182,164,191,117,207,138
0500000US26065,26065,"Ingham County, Michigan",4034,1009,2239,621,483,429,290,189,173,169,849,426
0500000US26077,26077,"Kalamazoo County, Michigan",2628,659,1039,569,515,614,243,240,224,213,607,518
0500000US26081,26081,"Kent County, Michigan",3583,761,1366,589,848,551,803,401,129,178,437,255
0500000US26099,26099,"Macomb County, Michigan",7404,1184,3659,821,1776,661,715,319,641,260,613,370
0500000US26125,26125,"Oakland County, Michigan",37255,2166,23313,1905,4858,1137,5110,921,878,376,3096,853
0500000US26139,26139,"Ottawa County, Michigan",1340,527,310,217,405,399,73,142,159,261,393,298
0500000US26161,26161,"Washtenaw County, Michigan",13165,845,9112,808,1528,473,809,352,249,175,1467,511
0500000US26163,26163,"Wayne County, Michigan",15864,1740,9152,1303,2433,732,2126,531,809,448,1344,576
0500000US27003,27003,"Anoka County, Minnesota",3645,668,1747,861,644,435,763,515,39,68,452,394
0500000US27037,27037,"Dakota County, Minnesota",7422,937,4339,933,853,359,1124,433,203,227,903,493
0500000US27053,27053,"Hennepin County, Minnesota",23529,2031,14056,1615,2062,742,4290,897,683,408,2438,589
0500000US27109,27109,"Olmsted County, Minnesota",3120,633,1777,514,593,351,188,229,188,183,374,222
0500000US27123,27123,"Ramsey County, Minnesota",11156,1640,4785,1057,1335,608,2056,607,431,380,2549,796
0500000US27163,27163,"Washington County, Minnesota",3574,797,1841,632,498,568,252,228,363,262,620,405
0500000US29047,29047,"Clay County, Missouri",707,361,406,325,147,111,116,111,38,46,0,177
0500000US29095,29095,"Jackson County, Missouri",3247,812,1656,557,530,374,356,294,220,174,485,334
0500000US29183,29183,"St. Charles County, Missouri",3547,632,2471,606,38,64,771,348,96,116,171,165
0500000US29189,29189,"St. Louis County, Missouri",16403,1713,8813,1615,1401,601,3013,766,1024,552,2152,573
0500000US29510,29510,"St. Louis city, Missouri",3271,621,1719,509,420,275,666,455,27,45,439,278
0500000US31055,31055,"Douglas County, Nebraska",6298,728,3817,828,585,319,780,403,117,109,999,357
0500000US31109,31109,"Lancaster County, Nebraska",2558,667,1439,573,62,76,521,464,246,360,290,223
0500000US31153,31153,"Sarpy County, Nebraska",1054,393,329,275,96,87,381,274,95,113,153,152
0500000US32003,32003,"Clark County, Nevada",47215,4059,13832,1817,11481,2149,12337,1940,3691,1009,5874,1172
0500000US32031,32031,"Washoe County, Nevada",5154,1028,1704,550,1065,429,1109,453,439,315,837,413
0500000US33009,33009,"Grafton County, New Hampshire",1332,556,699,483,328,298,266,232,39,69,0,181
0500000US33011,33011,"Hillsborough County, New Hampshire",5985,979,4258,806,346,342,927,506,122,150,332,221
0500000US34001,34001,"Atlantic County, New Jersey",5897,1343,2908,1019,601,357,1737,769,244,166,407,271
0500000US34003,34003,"Bergen County, New Jersey",65608,3460,25837,2405,8695,1485,16141,2306,2213,633,12722,1901
0500000US34005,34005,"Burlington County, New Jersey",8505,1020,3521,636,1404,491,2248,676,396,253,936,395
0500000US34007,34007,"Camden County, New Jersey",9125,1180,3816,779,1178,514,2813,790,166,148,1152,543
0500000US34013,34013,"Essex County, New Jersey",16378,1524,7907,1118,2052,597,3129,814,1032,332,2258,636
0500000US34015,34015,"Gloucester County, New Jersey",3307,836,1524,604,687,289,540,343,271,267,285,301
0500000US34017,34017,"Hudson County, New Jersey",48925,2551,25205,2679,5112,1135,11155,1933,1025,418,6428,1137
0500000US34021,34021,"Mercer County, New Jersey",16555,1405,11876,1460,722,591,2225,653,359,244,1373,484
0500000US34023,34023,"Middlesex County, New Jersey",90760,2649,54211,2655,8816,1636,16157,1864,2017,569,9559,1423
0500000US34025,34025,"Monmouth County, New Jersey",13777,1123,6816,1131,2058,529,2634,885,491,371,1778,568
0500000US34027,34027,"Morris County, New Jersey",23836,1656,13679,1656,2218,762,4433,930,706,333,2800,671
0500000US34029,34029,"Ocean County, New Jersey",4343,910,1923,706,1006,418,988,625,44,81,382,248
0500000US34031,34031,"Passaic County, New Jersey",8383,1177,3250,1057,2069,767,2060,732,207,166,797,499
0500000US34035,34035,"Somerset County, New Jersey",27615,1298,17207,1279,2196,606,3906,964,1339,566,2967,681
0500000US34037,34037,"Sussex County, New Jersey",1154,325,507,276,284,191,186,160,43,56,134,165
0500000US34039,34039,"Union County, New Jersey",11780,1333,5539,1017,1922,622,2379,854,521,322,1419,587
0500000US34041,34041,"Warren County, New Jersey",798,293,197,125,324,260,142,135,0,192,135,116
0500000US35001,35001,"Bernalillo County, New Mexico",4394,1028,1956,699,565,403,811,503,376,243,686,322
0500000US36001,36001,"Albany County, New York",6742,1103,4320,943,589,501,663,492,618,515,552,338
0500000US36005,36005,"Bronx County, New York",12041,1663,5362,1047,1026,450,2733,754,553,293,2367,714
0500000US36007,36007,"Broome County, New York",2646,735,1082,515,580,347,451,389,169,260,364,255
0500000US36027,36027,"Dutchess County, New York",4435,957,2092,707,1003,427,487,317,274,259,579,350
0500000US36029,36029,"Erie County, New York",7391,1238,3373,839,358,252,1566,654,288,267,1806,681
0500000US36047,36047,"Kings County, New York",57692,3660,22805,2604,5512,1244,14157,1579,3398,916,11820,1803
0500000US36055,36055,"Monroe County, New York",8963,992,4948,918,1148,486,702,461,491,299,1674,621
0500000US36059,36059,"Nassau County, New York",44211,2573,20529,1766,6264,1141,9930,1303,2372,586,5116,1090
0500000US36061,36061,"New York County, New York",87045,4110,40296,3981,5426,1709,18892,2479,2622,1058,19809,2724
0500000US36065,36065,"Oneida County, New York",1016,545,635,559,175,140,70,85,0,185,136,109
0500000US36067,36067,"Onondaga County, New York",4180,721,2125,488,733,438,416,226,193,160,713,327
0500000US36071,36071,"Orange County, New York",2792,737,1289,501,342,372,506,322,119,151,536,393
0500000US36081,36081,"Queens County, New York",146997,5167,57176,3753,17042,2007,37610,3065,6579,1127,28590,2469
0500000US36085,36085,"Richmond County, New York",10747,1540,3681,907,2062,613,2935,889,490,264,1579,536
0500000US36087,36087,"Rockland County, New York",8481,1185,3132,733,1352,343,2329,989,214,208,1454,480
0500000US36093,36093,"Schenectady County, New York",1276,549,534,380,157,162,250,215,110,113,225,213
0500000US36101,36101,"Steuben County, New York",958,117,671,249,95,90,4,8,36,62,152,119
0500000US36103,36103,"Suffolk County, New York",18178,1735,8261,1620,2368,670,3433,870,1695,681,2421,618
0500000US36119,36119,"Westchester County, New York",25987,1692,11497,1516,4251,947,4801,975,1247,474,4191,884
0500000US37025,37025,"Cabarrus County, North Carolina",1796,580,1277,522,316,270,203,196,0,193,0,193
0500000US37051,37051,"Cumberland County, North Carolina",1510,395,323,218,106,128,384,197,334,225,363,298
0500000US37063,37063,"Durham County, North Carolina",6480,877,3556,684,1095,432,778,456,30,52,1021,461
0500000US37067,37067,"Forsyth County, North Carolina",2669,733,962,441,547,269,640,448,0,193,520,435
0500000US37081,37081,"Guilford County, North Carolina",4395,1075,2336,723,415,335,936,471,309,262,399,297
0500000US37119,37119,"Mecklenburg County, North Carolina",17972,2154,11823,1855,660,309,2663,789,265,199,2561,806
0500000US37135,37135,"Orange County, North Carolina",4461,666,2508,704,523,367,354,359,252,296,824,429
0500000US37179,37179,"Union County, North Carolina",1459,572,823,388,48,73,342,293,47,81,199,184
0500000US37183,37183,"Wake County, North Carolina",23198,2139,16452,1917,2289,916,2203,610,199,177,2055,620
0500000US39035,39035,"Cuyahoga County, Ohio",16104,1320,9456,1243,1856,504,2245,746,477,297,2070,620
0500000US39041,39041,"Delaware County, Ohio",3939,688,2347,567,795,466,359,291,0,182,438,338
0500000US39049,39049,"Franklin County, Ohio",22085,1655,13700,1561,1492,563,3530,1002,988,433,2375,843
0500000US39057,39057,"Greene County, Ohio",1805,449,940,401,297,218,146,191,72,128,350,252
0500000US39061,39061,"Hamilton County, Ohio",7950,1107,5356,1034,872,459,537,271,600,451,585,414
0500000US39095,39095,"Lucas County, Ohio",2853,666,1746,611,250,182,310,232,102,108,445,330
0500000US39113,39113,"Montgomery County, Ohio",3083,693,1926,616,219,230,437,286,234,296,267,225
0500000US39153,39153,"Summit County, Ohio",3823,769,2283,569,388,253,626,359,205,172,321,261
0500000US39165,39165,"Warren County, Ohio",4711,745,3120,894,294,304,556,358,180,233,561,542
0500000US40109,40109,"Oklahoma County, Oklahoma",6370,1025,3150,850,555,327,1109,531,701,423,855,412
0500000US40119,40119,"Payne County, Oklahoma",1563,538,938,491,168,147,250,177,0,149,207,170
0500000US40143,40143,"Tulsa County, Oklahoma",3582,596,1584,541,311,205,1061,414,103,172,523,248
0500000US41005,41005,"Clackamas County, Oregon",4926,1284,1841,646,587,364,959,733,267,256,1272,1135
0500000US41039,41039,"Lane County, Oregon",2557,772,922,556,170,147,554,392,22,41,889,534
0500000US41051,41051,"Multnomah County, Oregon",14455,1882,6056,1149,1271,465,4034,1244,596,298,2498,742
0500000US41067,41067,"Washington County, Oregon",18337,1699,9643,1403,1435,454,2826,800,1251,956,3182,800
0500000US42003,42003,"Allegheny County, Pennsylvania",18065,1316,11159,1668,1978,691,2031,760,537,281,2360,830
0500000US42017,42017,"Bucks County, Pennsylvania",11825,1578,5205,1136,2134,1057,2971,733,401,330,1114,455
0500000US42027,42027,"Centre County, Pennsylvania",3509,852,2358,795,293,288,484,351,170,172,204,170
0500000US42029,42029,"Chester County, Pennsylvania",10904,1037,7249,847,904,445,1417,521,161,154,1173,524
0500000US42041,42041,"Cumberland County, Pennsylvania",3381,658,1822,588,93,106,549,369,408,223,509,315
0500000US42045,42045,"Delaware County, Pennsylvania",9749,1324,4654,900,1255,455,1697,566,618,368,1525,518
0500000US42071,42071,"Lancaster County, Pennsylvania",2738,865,721,375,1229,970,650,422,0,165,138,151
0500000US42077,42077,"Lehigh County, Pennsylvania",5044,694,2971,658,716,417,753,395,249,226,355,199
0500000US42091,42091,"Montgomery County, Pennsylvania",22453,1457,13280,1481,2430,609,2957,733,691,373,3095,733
0500000US42095,42095,"Northampton County, Pennsylvania",2870,768,2120,653,312,285,43,86,295,287,100,102
0500000US42101,42101,"Philadelphia County, Pennsylvania",22693,2494,10835,1813,3711,1364,3304,841,395,248,4448,1170
0500000US42129,42129,"Westmoreland County, Pennsylvania",887,464,365,287,0,165,114,108,83,89,325,219
0500000US42133,42133,"York County, Pennsylvania",1901,613,1251,520,168,165,164,156,73,104,245,194
0500000US44007,44007,"Providence County, Rhode Island",5891,1038,2676,814,275,264,1727,687,647,600,566,396
0500000US45045,45045,"Greenville County, South Carolina",3498,916,1655,666,337,259,785,440,0,197,721,612
0500000US45079,45079,"Richland County, South Carolina",3093,748,1603,577,239,198,410,247,334,302,507,313
0500000US47037,47037,"Davidson County, Tennessee",7642,945,4314,921,541,373,1294,427,350,233,1143,615
0500000US47065,47065,"Hamilton County, Tennessee",2568,727,1639,544,358,304,150,171,84,113,337,250
0500000US47149,47149,"Rutherford County, Tennessee",1575,605,504,423,327,320,266,223,80,122,398,334
0500000US47157,47157,"Shelby County, Tennessee",8413,1333,4735,1013,873,576,1905,734,228,213,672,462
0500000US47187,47187,"Williamson County, Tennessee",2486,634,1397,497,133,114,230,126,45,81,681,382
0500000US48027,48027,"Bell County, Texas",2637,725,1003,647,89,138,853,478,187,303,505,338
0500000US48029,48029,"Bexar County, Texas",15079,2063,7341,1146,2596,799,2724,1041,1283,599,1135,582
0500000US48039,48039,"Brazoria County, Texas",6290,1662,3057,1391,1622,1113,1187,751,0,206,424,351
0500000US48041,48041,"Brazos County, Texas",4581,448,3288,617,195,175,540,311,107,108,451,280
0500000US48085,48085,"Collin County, Texas",43398,2477,25072,2455,4198,995,8893,1461,1317,600,3918,1070
0500000US48113,48113,"Dallas County, Texas",46755,3052,24794,2756,5975,1170,9676,1569,1426,562,4884,849
0500000US48121,48121,"Denton County, Texas",18105,1798,8844,1632,1511,599,4081,979,1202,898,2467,834
0500000US48141,48141,"El Paso County, Texas",3433,701,1433,480,778,389,484,306,131,126,607,414
0500000US48157,48157,"Fort Bend County, Texas",39116,3129,20454,3174,5757,1381,7348,1658,2480,919,3077,1080
0500000US48167,48167,"Galveston County, Texas",5158,742,3087,928,372,277,613,334,43,76,1043,584
0500000US48201,48201,"Harris County, Texas",94763,4827,47745,3724,9244,1732,19948,2551,4994,1278,12832,2151
0500000US48215,48215,"Hidalgo County, Texas",3368,524,1108,467,1359,452,473,293,428,340,0,206
0500000US48245,48245,"Jefferson County, Texas",1153,569,278,250,346,306,248,223,0,206,281,275
0500000US48303,48303,"Lubbock County, Texas",2398,473,873,450,1071,443,152,165,24,39,278,183
0500000US48339,48339,"Montgomery County, Texas",4783,1097,2379,724,944,617,667,494,93,126,700,395
0500000US48355,48355,"Nueces County, Texas",1318,488,591,289,444,309,125,123,158,167,0,206
0500000US48423,48423,"Smith County, Texas",1119,483,145,144,681,400,293,242,0,206,0,206
0500000US48439,48439,"Tarrant County, Texas",25226,2959,13417,1931,2280,801,5345,1216,1385,670,2799,884
0500000US48453,48453,"Travis County, Texas",27645,2317,17049,1565,1224,466,3997,973,1140,693,4235,1252
0500000US48485,48485,"Wichita County, Texas",704,354,265,229,183,183,0,206,256,239,0,206
0500000US48491,48491,"Williamson County, Texas",10608,1001,5947,892,904,470,2286,841,303,238,1168,786
